volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452942.11,2185595.62,23894.76,95,66319103,727814,7687.31,5464,35434736,3539451,938481,428367,46895.55,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,202638.15,319576.3,164302.86,55.2,46952301,438885,635.62,50088,7308196,477558,198023,137176,7751.23,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,301356.65,1088925.53,199205.69,60.2,239724453,2192097,707.1,47179,4879600,6789197,1294532,640379,8453.05,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44751.87,91849.07,17818.41,71.5,5316897,93399,188.85,27094,18548772,1229133,319296,278958,3305.27,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95500.79,508867.95,142917.65,40.1,121402490,1220872,623.61,6287,4503465,9025958,2113256,1085481,3065.48,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5011.49,83143.77,27756.5,15.3,11235753,375333,797.29,3187,7950836,1192326,121214,7107,1765.89,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226857.3,1646864.36,11561.13,95.2,42831207,89384,2183.7,361948,41285439,457115,53282,26000,44494.28,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168828.35,260518.1,63815.99,72.6,13534713,2,2183.7,2334440,20667458,459353,29861,23758,2183.7,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245439.77,312030.03,82240.12,74.9,25475284,18479,969.97,8998,13151727,1112634,170004,18174,8942.12,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.23,454079.92,24584.74,75,44664650,1069,204.08,2736,10916030,763975,185541,99774,5208.2,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.73,963.81,31720.26,3.2,1070055,41,5.02,26907,967019,104874,8418,2351,15.84,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,74859.79,765253.3,23444.18,76.2,65382514,41566,6986.37,15145,12567243,1132109,292629,239403,23755.78,22/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,67622.9,2016323.15,30681.06,68.8,4323181,3,94.89,629153792,502400599,3890,1044,280,33743.95,22/2/21 4:00
