volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,424787.27,2260113.07,52049.61,89.1,66967142,739127,7687.31,5353,36288551,3607263,941004,429037,46895.55,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,212588.51,334479.95,154352.49,57.9,47685911,470323,635.62,50012,7531348,500123,207975,143393,7751.23,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,310700.66,1104233.03,189861.68,62.1,244997900,2201223,707.1,47890,4841655,6868092,1313162,649773,8453.05,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47790.64,94726.25,14779.65,76.4,5318389,93008,188.85,27312,19124450,1232573,322194,279926,3305.27,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96913.63,510095.76,141504.81,40.6,123664815,1280497,623.61,6098,4431819,9195675,2143468,1094115,3065.48,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4986.51,83195.24,27781.47,15.2,11137608,373840,797.29,3214,8025875,1187166,120717,6990,1840.86,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226426.89,1696898.25,11991.54,95,43100226,89384,2183.7,361948,42274225,460956,53551,26089,44387.37,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,172462.53,264279.12,60181.81,74.1,13899516,2,2183.7,2334440,20415563,461229,29996,23763,2183.7,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,240438.23,333200.46,87241.66,73.4,25748312,18479,969.97,9058,13895105,1115254,170391,18233,8942.12,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.11,466249.28,24584.85,75,45298230,1069,316.98,3180,11051808,775195,187224,100727,5208.2,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.11,1009.91,31708.87,3.2,1072312,41,10.49,27097,1011150,105083,8427,2355,15.84,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73965.8,768795.38,24338.16,75.2,65423759,41566,6986.37,15146,12617453,1135255,294039,240619,24126.32,29/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,94395.4,2050720.19,3908.56,96,4392716,3,94.89,629153792,502855695,4000,1058,280,33743.95,29/3/21 4:00
