volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453014.29,2145771.68,23822.59,95,65587775,724705,7687.31,5569,35177887,3518926,931692,424505,46895.55,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,186968.38,303278.98,179972.63,51,45538486,415805,635.62,49639,7150822,441083,181197,127212,7751.23,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,293839.44,1072148.97,206722.91,58.7,238504824,2189219,707.1,47188,4829023,6732806,1281875,636368,8453.05,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43683.67,90848.08,18886.62,69.8,5309546,93224,188.85,26939,18372024,1226029,318457,278896,3305.27,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95490.57,508587.5,142927.86,40.1,120304668,1161424,623.61,6410,4541943,8871017,2121760,1103383,3065.48,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4959.35,83071.58,27808.64,15.1,11071384,371599,797.29,3198,8061875,1174142,119207,7021,1742.55,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,225301.57,1610680.17,13116.87,94.5,42560902,89384,2183.7,361948,40634777,455243,53094,25932,43649.57,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",462020.26,167040.36,258190.88,294979.9,36.2,13266819,2,2183.7,2334444,20896441,454455,28973,23034,2183.7,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,231213.35,282464.31,96466.53,70.6,24557240,18479,969.97,8984,12350660,1058805,168028,17523,8942.12,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73732.03,450381.27,24571.93,75,43701180,1069,204.08,2269,11065819,751285,182738,98023,5208.2,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.88,997.01,31686.1,3.3,1071252,41,5.02,27136,999217,105003,8439,2363,15.84,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73816.06,759670.67,24487.91,75.1,65329435,41566,6986.37,15144,12485699,1128364,291018,238005,23333.34,13/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,60355.6,2009292.18,37948.36,61.4,4307009,3,94.89,629153792,502534188,3889,1044,280,33743.95,13/1/21 4:00
