volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,454915.79,2059415.33,21921.08,95.4,65220036,714486,7687.31,5595,33951402,3488668,927734,424486,46895.55,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,167404.45,282208.01,199536.56,45.6,43972546,318257,635.62,48802,6890959,430709,178384,125616,7751.23,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,283317.49,1059425.08,217244.86,56.6,236241847,2181690,707.1,46546,4817438,6671975,1258902,631722,8453.05,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41789.65,88938.82,20780.64,66.8,5307348,93224,188.85,26877,17993366,1225336,318460,278890,3305.27,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94928.85,508080.36,143489.59,39.8,118529666,1104241,623.61,6514,4605229,8672042,2093140,1102291,3065.48,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4945.32,83059.75,27822.66,15.1,10942859,368643,797.29,3207,8155407,1158281,116868,7003,1743.58,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,234043.3,1589939.96,4375.13,98.2,42296643,89384,2183.7,361948,40362143,451139,52932,25904,43649.57,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,161473.47,253277.07,166206.41,49.3,12416746,2,2183.7,2334448,21902131,452909,28800,23018,2183.7,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222281.82,267305.91,105398.06,67.8,24135948,18479,969.97,8996,11891887,1044681,167498,17250,8942.12,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73655.81,444540.96,24648.16,74.9,42464399,1069,204.08,2108,11240535,737590,180853,96819,5208.2,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.2,996.38,31686.78,3.3,1070842,41,5.02,27136,998967,104958,8425,2348,15.84,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,82043.08,756233.95,16260.89,83.5,65309962,41566,6986.37,15143,12432920,1128276,291020,238005,22917.49,5/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57233.77,2006260.68,41070.2,58.2,4300929,3,94.89,629153792,502487770,3886,1044,280,33743.95,5/12/20 4:00
