volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453872.37,2203509.76,22964.51,95.2,66464011,731881,7687.31,5436,35646886,3582715,941593,431072,46895.55,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,207263.27,325905.91,159677.74,56.5,47212283,445866,635.62,50032,7411905,483245,199012,137989,7751.23,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,308815.62,1096743.39,191746.72,61.7,240188125,2200471,707.1,47122,4905132,6820553,1308447,649073,8453.05,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,46881.15,93865.26,15689.14,74.9,5329039,94677,188.85,26942,18912750,1233859,322247,280888,3305.27,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95714.49,509075.81,142703.95,40.1,121734792,1239580,623.61,6257,4493035,9063994,2117335,1085668,3065.48,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5012.01,83144.16,27755.97,15.3,11238255,375343,797.29,3187,7949118,1192813,121309,7108,1765.82,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226301.72,1673434.24,12116.72,94.9,43081140,89384,2183.7,361948,41708143,459945,53463,26041,44513.54,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,170022.27,262209.31,62622.07,73.1,13629705,2,2183.7,2334444,20656648,460160,29932,23760,2183.7,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,242679.06,315481.08,85000.83,74.1,25550486,18479,969.97,9015,13258045,1113455,170109,18193,8942.12,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.24,455652.43,24584.72,75,45055732,1069,204.08,3071,10858753,768762,186541,100376,5208.2,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.78,963.86,31720.2,3.2,1070274,41,5.02,26892,966871,104890,8417,2351,15.84,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73392.85,766019.67,24911.12,74.7,65401190,41566,6986.37,15146,12576236,1133640,293324,240007,23872.2,5/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,82406.31,2030642.4,15897.65,83.8,4356645,3,94.89,629153792,502070719,3933,1044,280,33743.95,5/3/21 4:00
