volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,430211.89,2265019.81,46624.99,90.2,66970403,739367,7687.31,5353,36365454,3607624,941046,429052,46895.55,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,216117.55,337843.18,150823.46,58.9,47718902,472533,635.62,50002,7601819,502660,209147,144256,7751.23,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305505.74,1103215.55,195056.6,61,245490487,2202379,707.1,47869,4827490,6872621,1313116,649904,8453.05,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47792.56,94728.13,14777.73,76.4,5318424,93008,188.85,27314,19124704,1232576,322195,279926,3305.27,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96701.22,509684.16,141717.22,40.6,123556899,1268214,623.61,6106,4432099,9188383,2140643,1094972,3065.48,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4994.57,83195.33,27773.42,15.2,11149923,373947,797.29,3216,8017020,1187950,120802,6993,1833.41,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.83,1706922.91,11924.61,95,43103634,89384,2183.7,361948,42520604,461142,53580,26110,44387.37,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,172186.54,264739.5,60457.8,74,13923390,2,2183.7,2334440,20416061,461668,29997,23763,2183.7,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,242573.38,335470.1,85106.5,74,25760539,18479,969.97,9060,13983113,1115771,170423,18229,8942.12,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73735.17,467381.67,24568.79,75,45515950,1069,316.98,3374,11025656,779062,187702,100984,5208.2,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.12,1009.92,31708.87,3.2,1072416,41,10.49,27092,1011055,105093,8427,2355,15.84,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73507.8,768839.2,24796.16,74.8,65432610,41566,6986.37,15146,12616466,1135888,294331,240864,24177.36,3/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,95157.79,2056015.91,3146.17,96.8,4402035,3,94.89,629153792,503082891,4000,1058,280,33743.95,3/4/21 4:00
