volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453261.65,2066922.93,23575.23,95.1,65417130,714497,7687.31,5544,33972338,3503035,928742,423556,46895.55,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,172328.77,286972.94,194612.24,47,44360011,399347,635.62,49027,6946104,434198,179656,126369,7751.23,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,285589.24,1062116.31,214973.1,57.1,250101521,2181469,707.1,45860,4562019,6679301,1259887,632454,8453.05,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41978.79,89115.61,20591.5,67.1,5307932,93224,188.85,26875,18027149,1225360,318461,278889,3305.27,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95046.13,508193.8,143372.3,39.9,118620279,1106704,623.61,6502,4602739,8684301,2094938,1102708,3065.48,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4947.64,83073.4,27820.35,15.1,10957651,369951,797.29,3207,8145735,1159203,116930,7003,1755.1,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,234543.12,1593863.65,3875.32,98.4,42308663,89384,2183.7,361948,40450254,451215,52934,25904,43649.57,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,162930.46,254512.03,164749.42,49.7,12797524,2,2183.7,2334448,21354068,453394,28863,23034,2183.7,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222374.69,267397.04,105305.2,67.9,24126192,18479,969.97,8994,11900751,1044790,167504,17234,8942.12,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73721.72,445471.67,24582.24,75,42862958,1069,204.08,2105,11162771,742181,181153,97042,5208.2,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.06,996.26,31686.92,3.3,1070884,41,5.02,27136,998809,104959,8426,2349,15.84,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,83441.76,757485.81,14862.21,84.9,65310812,41566,6986.37,15143,12453339,1128287,291020,238005,22971.47,10/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57582.65,2006599.52,40721.32,58.6,4301643,3,94.89,629153792,502488945,3886,1044,280,33743.95,10/12/20 4:00
