volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452996.99,2241560.63,23839.89,95,66813911,731997,7687.31,5338,36071707,3577677,939013,428385,46895.55,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,206101.75,326237.44,160839.26,56.2,47365987,446788,635.62,50139,7395368,488212,201644,139457,7751.23,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,311347.01,1099860.68,189215.33,62.2,241903851,2200474,707.1,47554,4883752,6831263,1309286,649186,8453.05,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47204.44,94171.83,15365.84,75.4,5329078,94677,188.85,26942,18974381,1233883,322257,280889,3305.27,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96227.69,509462.2,142190.74,40.4,122147493,1244733,623.61,6215,4481291,9096046,2124955,1086975,3065.48,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4986.37,83139.26,27781.61,15.2,11134494,373834,797.29,3215,8022721,1186693,120665,6988,1785.01,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.81,1676695.5,11924.62,95,43088522,89384,2183.7,361948,41782266,460321,53493,26052,44513.54,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,170560.95,262681.25,62083.39,73.3,13729025,2,2183.7,2334444,20544121,460538,29937,23759,2183.7,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245375.56,320554.7,82304.32,74.9,25605569,18479,969.97,9026,13442281,1113924,170166,18187,8942.12,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73568.25,456166.9,24735.72,74.8,45084286,1069,204.08,3098,10864129,769810,186783,100541,5208.2,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.85,963.91,31720.14,3.2,1070351,41,5.02,26889,966855,104891,8417,2351,15.84,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73671.26,767731.03,24632.7,74.9,65402252,41566,6986.37,15146,12604129,1133652,293324,240007,23937.43,11/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,86124.72,2034271.7,12179.24,87.6,4363246,3,94.89,629153792,502204281,3938,1046,280,33743.95,11/3/21 4:00
