volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453005.77,2200960.25,23831.11,95,66436379,731825,7687.31,5432,35620507,3577415,940433,429881,46895.55,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,205447.37,323000.59,161493.64,56,47049856,440902,635.62,50021,7371190,480236,198324,137429,7751.23,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305849.59,1093221.99,194712.75,61.1,240111719,2200401,707.1,47128,4890942,6816533,1307915,648948,8453.05,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,46405.59,93414.45,16164.7,74.2,5320233,93496,188.85,27139,18853070,1229814,319666,279155,3305.27,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95723.54,509082.49,142694.9,40.1,121644674,1233730,623.61,6265,4496415,9054433,2116508,1085942,3065.48,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5011.98,83156.69,27756,15.3,11238019,375341,797.29,3187,7950483,1192708,121302,7108,1778.39,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226550.56,1661146.56,11867.88,95,43039323,89384,2183.7,361948,41442115,459642,53424,26033,44494.28,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,169269.78,261523.56,63374.56,72.8,13597614,2,2183.7,2334444,20651248,459899,29882,23760,2183.7,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245171.87,315361.67,82508.01,74.8,25550827,18479,969.97,9015,13252851,1113392,170097,18188,8942.12,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73714.4,455325.63,24589.57,75,44972268,1069,204.08,2960,10871104,767748,186364,100273,5208.2,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.74,963.82,31720.24,3.2,1070202,41,5.02,26897,966900,104886,8419,2353,15.84,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72803.34,765358.37,25500.63,74.1,65383868,41566,6986.37,15145,12568708,1132126,292629,239403,23841.45,2/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,76580.97,2025044.4,21723,77.9,4344949,3,94.89,629153792,502038824,3933,1044,280,33743.95,2/3/21 4:00
