volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",9.99,453044.6,2066154.49,0,100,65505685,711938,7687.31,5500,33913816,3530252,928209,423157,46895.55,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",9.99,173138.86,287727.11,0,100,44375753,397609,635.62,49012,6961888,435739,180712,127003,7751.23,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",9.99,288146.07,1063987.87,0,100,237564728,2184172,707.1,46976,4811236,6682348,1261613,633663,8453.05,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",9.99,42056.74,89189.32,0,100,5308939,93224,188.85,26894,18038639,1226042,318463,278891,3305.27,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",9.99,95157.04,508275.17,0,100,119062850,1120840,623.61,6499,4586402,8727026,2102271,1102846,3065.48,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",9.99,4947.81,83121.83,0,100,10958152,369956,797.29,3207,8150109,1159325,116946,7003,1803.37,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",9.99,231646.34,1599304.49,0,100,42324100,89384,2183.7,361948,40573532,451324,52941,25908,43649.57,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",9.99,163971.42,255380.94,0,100,13155382,2,2183.7,2334444,20844104,453801,28905,23031,2183.7,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",9.99,223575.98,268516.04,0,100,24406733,18479,969.97,8954,11813187,1046846,167825,17540,8942.12,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",9.99,73970.83,446614.5,0,100,43146795,1069,204.08,2281,11126743,744642,181575,97274,5208.2,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",9.99,1081.07,996.27,0,100,1070979,41,5.02,27136,998728,104960,8424,2348,15.84,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",9.99,83251.25,757392.27,0,100,65311548,41566,6986.37,15143,12451661,1128298,291020,238005,23022.66,15/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",9.99,58241.61,2007236.96,0,100,4302872,3,94.89,629153792,502504489,3886,1044,280,33743.95,15/12/20 4:00
