volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452697.29,2197553.97,24139.59,94.9,66397423,728268,7687.31,5434,35586322,3572502,938704,428217,46895.55,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,203062.57,319983.08,163878.44,55.3,47097718,439668,635.62,50059,7294905,479898,198623,137498,7751.23,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,303039.5,1090521.32,197522.84,60.5,239983699,2195759,707.1,47138,4881487,6805169,1302557,645729,8453.05,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,45827.52,92857.44,16742.76,73.2,5317256,93399,188.85,27097,18751145,1229145,319297,278959,3305.27,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95765.15,509120.02,142653.28,40.2,121500237,1228517,623.61,6276,4502073,9038456,2115116,1085810,3065.48,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5011.49,83145.28,27756.5,15.3,11235768,375334,797.29,3187,7950970,1192332,121216,7107,1767.4,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226406.49,1648832.84,12011.95,95,42847901,89384,2183.7,361948,41318683,457211,53292,26002,44494.28,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,169003.61,260661.9,63640.73,72.6,13553253,2,2183.7,2334440,20650579,459574,29861,23758,2183.7,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,244346.25,314602.55,83333.64,74.6,25532023,18479,969.97,9011,13230686,1113240,170138,18187,8942.12,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,74261.09,454506.2,24042.87,75.5,44857999,1069,204.08,2885,10879191,765817,185728,99874,5208.2,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.73,963.81,31720.25,3.2,1070097,41,5.02,26902,966984,104879,8417,2350,15.84,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73747.58,765515.5,24556.38,75,65382987,41566,6986.37,15145,12571458,1132116,292629,239403,23786.47,25/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,70656.69,2019283.02,27647.27,71.9,4331269,3,94.89,629153792,502196204,3933,1044,280,33743.95,25/2/21 4:00
