volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453022.19,2066096.72,23814.69,95,65503931,711938,7687.31,5499,33913777,3530201,928208,423156,46895.55,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,173131.44,287720.17,193809.56,47.2,44375089,397609,635.62,49013,6961824,435696,180698,127002,7751.23,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,287386.93,1062924.26,213175.41,57.4,237490427,2183219,707.1,46956,4807931,6677921,1259963,632486,8453.05,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,42056.58,89189.17,20513.71,67.2,5308031,93224,188.85,26878,18041693,1225367,318462,278890,3305.27,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95090.38,508231.35,143328.05,39.9,118828891,1117221,623.61,6479,4595020,8711940,2099376,1102819,3065.48,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4947.64,83112.7,27820.34,15.1,10957659,369951,797.29,3207,8149581,1159203,116930,7003,1794.41,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,230962.6,1598689.97,7455.83,96.9,42323862,89384,2183.7,361948,40558170,451298,52936,25905,43649.57,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,163904.72,255340.12,163775.17,50,13132933,2,2183.7,2334444,20876397,453776,28906,23031,2183.7,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222598.17,267602.65,105081.71,67.9,24406246,18479,969.97,8954,11773239,1046801,167824,17541,8942.12,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,74073.16,446310.37,24230.81,75.4,42965273,1069,204.08,2139,11153657,742620,181442,97196,5208.2,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.07,996.27,31686.92,3.3,1070967,41,5.02,27136,998739,104960,8424,2348,15.84,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,83309.67,757435.48,14994.3,84.7,65311390,41566,6986.37,15143,12452401,1128295,291020,238005,23012.46,14/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57912.02,2006915.09,40391.95,58.9,4302290,3,94.89,629153792,502492135,3886,1044,280,33743.95,14/12/20 4:00
