volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,455234.12,2057994.45,21602.75,95.5,65217352,713113,7687.31,5596,33929393,3485588,929710,426416,46895.55,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,167393.58,282199.41,199547.42,45.6,43990970,318193,635.62,48865,6887863,430710,178386,125617,7751.23,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,282827.79,1058967.43,217734.55,56.5,236236551,2181690,707.1,46544,4815466,6671762,1258800,631697,8453.05,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41787.84,88937.15,20782.45,66.8,5307343,93224,188.85,26877,17993046,1225336,318460,278890,3305.27,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94931.81,508082.26,143486.63,39.8,118521573,1104225,623.61,6517,4605556,8669804,2092864,1102248,3065.48,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4945.32,83057.42,27822.66,15.1,10942854,368643,797.29,3207,8155182,1158281,116868,7003,1741.25,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,235454.43,1587141.82,2964.01,98.8,42296332,89384,2183.7,361948,40291405,451100,52927,25899,43649.57,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,161133.14,252986.42,166546.74,49.2,12298373,2,2183.7,2334452,22087566,452721,28762,23009,2183.7,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222266.88,267292.42,105413.01,67.8,24135128,18479,969.97,8996,11891690,1044599,167497,17249,8942.12,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73579.13,444366.46,24724.84,74.8,42458125,1069,204.08,2195,11237752,737321,180849,96819,5208.2,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.2,996.38,31686.78,3.3,1070835,41,5.02,27136,998973,104958,8425,2348,15.84,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,81940.13,756101.65,16363.83,83.4,65309811,41566,6986.37,15143,12430773,1128274,291020,238005,22907.25,4/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57081.7,2006113.89,41222.26,58.1,4300639,3,94.89,629153792,502485004,3886,1044,280,33743.95,4/12/20 4:00
