volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,448391.09,2110774.94,28445.78,94,65541896,725188,7687.31,5566,34629176,3512952,931348,423838,46895.55,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,185807.01,299844.86,181134,50.6,44577617,409970,635.62,49062,7222242,437315,180936,127128,7751.23,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,293474.89,1070614.95,207087.46,58.6,238601231,2190009,707.1,47133,4819986,6741872,1283599,637187,8453.05,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43240.55,90269.51,19329.74,69.1,5309377,93224,188.85,26933,18255602,1226008,318453,278892,3305.27,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95496.47,508575.08,142921.97,40.1,119789840,1132386,623.61,6435,4561298,8808236,2111556,1103035,3065.48,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,83014.57,27809.97,15.1,11047744,371516,797.29,3201,8073585,1171081,119086,7003,1686.72,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,219939.73,1606796.88,18478.7,92.2,42487798,89384,2183.7,361948,40606555,451589,52953,25914,43649.57,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.38,255811.3,163198.51,50.2,13220721,2,2183.7,2334444,20776041,454076,28956,23032,2183.7,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,228899.98,275227.18,98779.9,69.9,24462684,18479,969.97,8971,12080740,1053377,167898,17510,8942.12,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73622.8,448768.97,24681.17,74.9,43526935,1069,204.08,2215,11070344,748418,182310,97813,5208.2,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73782.6,757837.61,24521.36,75.1,65314068,41566,6986.37,15144,12458502,1128330,291015,238005,23182.83,30/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59212.73,2008176.76,39091.24,60.2,4304772,3,94.89,629153792,502517112,3886,1044,280,33743.95,30/12/20 4:00
