volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,447247.57,2109691.04,29589.3,93.8,65543141,725627,7687.31,5566,34610762,3513341,931513,423858,46895.55,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,183881.62,297976.98,183059.38,50.1,44577261,410687,635.62,49058,7177308,437263,180911,127109,7751.23,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,292832.47,1068365.84,207729.87,58.5,238520527,2189959,707.1,47151,4811861,6740639,1283468,637177,8453.05,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,42888.96,89940.32,19681.32,68.5,5309350,93224,188.85,26933,18189122,1226003,318453,278892,3305.27,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95495.86,508574.4,142922.57,40.1,119739433,1130611,623.61,6440,4563203,8802351,2110534,1102994,3065.48,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,83101.14,27809.97,15.1,11047731,371516,797.29,3201,8082007,1171081,119086,7003,1773.28,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,219879.83,1606745.37,18538.61,92.2,42487751,89384,2183.7,361948,40605298,451576,52952,25914,43649.57,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.39,255811.23,163198.5,50.2,13220721,2,2183.7,2334444,20776036,454076,28956,23032,2183.7,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,226407,272928.05,101272.89,69.1,24447324,18479,969.97,8970,11987351,1050818,167948,17534,8942.12,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73592.78,448741.29,24711.19,74.9,43523757,1069,204.08,2217,11070470,748389,182307,97810,5208.2,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72293.19,756593.25,26010.78,73.5,65313623,41566,6986.37,15144,12438130,1128323,291015,238005,23152.18,27/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59150.15,2008116.93,39153.81,60.2,4304631,3,94.89,629153792,502518649,3886,1044,280,33743.95,27/12/20 4:00
