volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452945.07,2038190.84,23891.8,95,65029180,688329,7687.31,5592,33688496,3463758,922169,420898,46895.55,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,169117.29,264115.02,197823.72,46.1,43447076,153270,635.62,48452,6527157,445274,177346,124774,7751.23,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,328744.76,1099259.28,171817.58,65.7,236990604,2182548,954.28,46802,4982699,6695765,1265285,634536,8453.05,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41697.12,88847.81,20873.17,66.6,5306760,93224,188.85,26901,17976945,1225311,318485,278915,3305.27,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94588.98,507841.3,143829.46,39.7,117957726,1077678,623.61,6584,4625308,8584270,2077482,1101240,3065.48,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4944.42,83099.08,27823.56,15.1,10935376,368642,797.29,3208,8164849,1157035,116773,7002,1783.79,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,228275.99,1570879.34,10142.45,95.7,42178940,89384,2183.7,361948,39989553,450309,52861,25881,43649.57,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,157082.59,248849.13,170597.3,47.9,11088616,2,2183.7,2334460,24096680,451162,28588,22982,2183.7,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,221456.83,266559.77,106223.05,67.6,24106611,18479,969.97,8994,11873125,1044074,167401,17198,8942.12,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73718.94,438763.95,24585.03,75,40729089,1069,204.08,2261,11567054,718857,178088,94790,5208.2,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.04,996.24,31686.94,3.3,1070611,41,5.02,27136,999047,104942,8424,2337,15.84,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,78974.82,753082.74,19329.14,80.3,65261456,41566,6986.37,15143,12390314,1124483,289277,236493,22716.58,16/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,55565.41,2004641.97,42738.55,56.5,4296782,3,94.89,629153792,502568234,3845,1044,280,33743.95,16/11/20 4:00
