volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,417825.51,2254129.79,59011.37,87.6,66847754,738119,7687.31,5344,36257255,3589389,940598,428995,46895.55,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,217565.79,337513.68,149375.22,59.3,47905200,480447,635.62,50355,7564870,490376,202053,139606,7751.23,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,314859.47,1104187.17,185702.88,62.9,243421868,2201156,707.1,47721,4872801,6856026,1311906,649494,8453.05,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47581.97,94528.1,14988.32,76,5307797,91528,188.85,27789,19122530,1226809,318501,277566,3305.27,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96708.26,509887.16,141710.17,40.6,123374621,1274483,623.61,6148,4440439,9182528,2140679,1092301,3065.48,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4986.48,83194.82,27781.51,15.2,11136052,373837,797.29,3214,8026956,1186938,120710,6990,1840.47,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226494.08,1687956.89,11924.35,95,43094098,89384,2183.7,361948,42057451,460607,53512,26067,44387.37,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,171649.28,263618.23,60995.06,73.8,13835701,2,2183.7,2334440,20458437,460984,29994,23764,2183.7,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,239144.66,324353.27,88535.22,73,25620823,18479,969.97,9030,13593471,1114209,170208,18197,8942.12,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73741.17,465691.51,24562.8,75,45158856,1069,316.98,3073,11073058,772891,186989,100612,5208.2,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.87,999.28,31720.11,3.2,1072130,41,5.02,27100,1000677,105020,8426,2353,15.84,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73692.98,768033.23,24610.98,75,65407869,41566,6986.37,15146,12608007,1134034,293484,240138,24062.89,23/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,94051.18,2045342.4,4252.79,95.7,4382709,3,94.89,629153792,502686329,3939,1046,280,33743.95,23/3/21 4:00
