volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,447730.83,2110151.2,29106.05,93.9,65543287,725627,7687.31,5566,34618223,3513345,931513,423858,46895.55,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,184267.87,298345,182673.14,50.2,44577549,409967,635.62,49062,7186126,437304,180930,127128,7751.23,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,291922.78,1069137.37,208639.56,58.3,238534914,2189560,707.1,47159,4814857,6739994,1282614,636576,8453.05,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43061.33,90100.94,19508.96,68.8,5309363,93224,188.85,26933,18221560,1226007,318453,278892,3305.27,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95494.2,508573.01,142924.24,40.1,119739351,1130606,623.61,6440,4563193,8802333,2110546,1103008,3065.48,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,83054.15,27809.97,15.1,11047742,371516,797.29,3201,8077432,1171081,119086,7003,1726.29,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,219879.93,1606745.47,18538.51,92.2,42487757,89384,2183.7,361948,40605295,451577,52952,25914,43649.57,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.38,255811.25,163198.5,50.2,13220721,2,2183.7,2334444,20776037,454076,28956,23032,2183.7,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,226408.43,272929.38,101271.46,69.1,24447421,18479,969.97,8970,11987362,1050818,167948,17534,8942.12,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73592.78,448741.29,24711.19,74.9,43526921,1069,204.08,2215,11070341,748418,182307,97810,5208.2,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73584.5,757652.05,24719.46,74.9,65313761,41566,6986.37,15144,12455510,1128325,291015,238005,23162.47,28/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59153.61,2008120.33,39150.35,60.2,4304648,3,94.89,629153792,502517514,3886,1044,280,33743.95,28/12/20 4:00
