volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,451283.65,2199443.19,25553.23,94.6,66420705,730128,7687.31,5432,35604389,3575327,939989,429443,46895.55,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,205727.83,323279.65,161213.18,56.1,47173747,440897,635.62,50043,7358183,480290,198758,137556,7751.23,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305897.67,1093261.61,194664.68,61.1,240192060,2200397,707.1,47098,4889484,6817350,1308577,649302,8453.05,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,46721.34,93707.71,15848.95,74.7,5330484,94961,188.85,26892,18875886,1234926,322943,281343,3305.27,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95691.44,509051.28,142727,40.1,121596588,1231156,623.61,6270,4497916,9048177,2115995,1085844,3065.48,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5012.04,83152.04,27755.95,15.3,11238018,375336,797.29,3187,7950040,1192706,121301,7107,1773.69,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.64,1659006.94,11924.79,95,43038826,89384,2183.7,361948,41389214,459594,53419,26034,44494.28,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,169343.26,260947.81,63301.08,72.8,13579289,2,2183.7,2334440,20633591,459853,29879,23760,2183.7,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,244912.93,315112.06,82766.95,74.7,25548971,18479,969.97,9015,13243323,1113448,170209,18244,8942.12,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73715.49,455270.27,24588.48,75,44970950,1069,204.08,2961,10871121,767695,186351,100267,5208.2,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.74,963.82,31720.25,3.2,1070168,41,5.02,26898,966927,104885,8419,2353,15.84,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72894.4,765446.83,25409.56,74.2,65383714,41566,6986.37,15145,12570191,1132124,292629,239403,23831.23,1/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,75720.03,2024217.68,22583.94,77,4342677,3,94.89,629153792,502097070,3933,1044,280,33743.95,1/3/21 4:00
