volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452998.47,2154160.67,23838.41,95,66365114,724788,7687.31,5321,34901573,3554739,952750,445860,46895.55,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,181438.21,303912.33,185502.8,49.4,45634496,417809,635.62,49611,7150680,446520,184042,129253,7751.23,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,298746.9,1079594.58,201815.44,59.7,239038884,2192351,707.1,47224,4851681,6760307,1288533,638616,8453.05,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.49,91827.28,17841.8,71.5,5314453,93414,188.85,27065,18552901,1226534,318563,278968,3305.27,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95677.82,508835.27,142740.61,40.1,120917038,1184759,623.61,6395,4521203,8932527,2129758,1104042,3065.48,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4963.66,83218.37,27804.32,15.1,11079265,371686,797.29,3199,8070366,1175525,119285,7021,1885.2,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226486.26,1628108.9,11932.18,95,42668906,89384,2183.7,361948,40970506,455918,53149,25960,43649.57,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168557.27,259493.29,64087.07,72.5,13467313,2,2183.7,2334444,20689186,457342,29289,23278,2183.7,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,236306.84,293905.49,91373.04,72.1,24727154,18479,969.97,8998,12762608,1065454,168400,17699,8942.12,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73718.37,451732.35,24585.59,75,44024563,1069,204.08,2362,11017532,756037,183902,98726,5208.2,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1046.35,962.53,31721.63,3.2,1069776,41,5.02,26940,965984,104860,8426,2358,15.84,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73554.65,760125.56,24749.31,74.8,65332563,41566,6986.37,15145,12492577,1128404,291018,238005,23532.72,1/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,62171.3,2011006.21,36132.66,63.2,4310538,3,94.89,629153792,502549728,3890,1044,280,33743.95,1/2/21 4:00
