volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,436930.63,2270583.56,39906.25,91.6,66979074,739525,7687.31,5352,36449939,3609160,941164,429111,46895.55,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,215218.12,337101.11,151722.88,58.7,47674784,446267,635.62,49981,7592140,504148,209231,144294,7751.23,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,306334.91,1103612.38,194227.43,61.2,245567470,2202355,707.1,47872,4827712,6881119,1313397,650005,8453.05,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47792.56,94728.13,14777.73,76.4,5318424,93008,188.85,27314,19124704,1232576,322195,279926,3305.27,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,97610.43,510541.17,140808.01,40.9,123976899,1272548,799.98,6020,4424509,9208830,2143189,1095132,3065.48,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4997.48,83151.39,27770.5,15.3,11149962,373947,797.29,3216,8012760,1187957,120804,6993,1786.67,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226124.1,1709466.54,12294.34,94.8,43111252,89384,2183.7,361948,42576443,461834,53597,26112,44387.37,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,172548.45,265063.04,60095.89,74.2,13929066,2,2183.7,2334440,20432682,461838,30000,23763,2183.7,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,244523.6,337296.77,83156.29,74.6,25763860,18479,969.97,9060,14057439,1116055,170429,18229,8942.12,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73716.26,467859.57,24587.71,75,45530530,1069,316.98,3370,11033553,779441,187813,101061,5208.2,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1095.14,1009.92,31672.85,3.3,1072462,41,10.49,27092,1011020,105095,8424,2355,15.84,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72363.18,769045.78,25940.79,73.6,65434583,41566,6986.37,15146,12619475,1136065,294420,240933,24243,9/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93648.13,2058437.28,4655.84,95.3,4406503,3,94.89,629153792,503162805,4001,1058,280,33743.95,9/4/21 4:00
