volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452900.05,2288313.57,23936.82,95,68018960,746222,7687.31,5209,36172568,3806134,966277,440236,46895.55,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,231215.81,357130.28,135725.2,63,49300595,474204,635.62,50922,7777993,535880,212060,144979,11605.32,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,313421.27,1112855.92,187141.07,62.6,248096651,2204074,707.1,48136,4818501,7093430,1319289,653600,8453.05,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,48503.97,95397.79,14066.32,77.5,5326117,93142,188.85,27658,19232083,1232935,322234,279931,3305.27,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,99052.36,511758.28,139366.08,41.5,124147131,1292260,799.98,6144,4428968,9335157,2162796,1099011,3065.48,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,6463.53,84565.59,26304.45,19.7,11647345,394357,797.29,3247,7801195,1230087,124660,7037,1850.24,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226466.74,1745154.72,11951.7,95,43506104,89384,2183.7,361948,43070820,463899,53972,26266,44387.37,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,174593.9,268401.07,58050.44,75,15016414,2,2183.7,2334216,19191817,463695,30145,23807,2183.7,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,243503.3,346869.39,84176.58,74.3,25863094,18479,969.97,9094,14400922,1117202,170570,18271,8942.12,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.38,473347.19,24584.58,75,46690119,1069,316.98,3633,10885570,795870,188797,101649,5208.2,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.24,974.69,31708.75,3.2,1071283,41,10.49,26841,976819,105011,8428,2359,15.84,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72147.37,770288.5,26156.6,73.4,65446354,41566,6986.37,15146,12637594,1136742,294666,241151,24486.94,2/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93362.76,2059904.91,4941.21,95,4409989,3,94.89,629153792,503122404,4003,1058,280,33743.95,2/5/21 4:00
