volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,448306.24,2110696.25,28530.64,94,65541910,725188,7687.31,5566,34627880,3512954,931350,423838,46895.55,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,185820.16,299857.41,181120.85,50.6,44577912,409970,635.62,49062,7222496,437325,180940,127132,7751.23,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,293304.84,1070470.95,207257.51,58.6,238602309,2190009,707.1,47133,4819481,6741860,1283592,637184,8453.05,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43337.59,90362.2,19232.7,69.3,5309393,93224,188.85,26934,18274293,1226009,318453,278892,3305.27,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95500.47,508578.73,142917.97,40.1,119809408,1132390,623.61,6434,4560586,8810804,2111727,1103043,3065.48,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,82997.28,27809.97,15.1,11047746,371516,797.29,3201,8071902,1171081,119086,7003,1669.42,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,219941.17,1606798.23,18477.27,92.3,42487806,89384,2183.7,361948,40606581,451589,52953,25914,43649.57,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.37,255811.32,163198.51,50.2,13220721,2,2183.7,2334444,20776043,454076,28956,23032,2183.7,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,228899.98,275227.18,98779.9,69.9,24462696,18479,969.97,8971,12080734,1053381,167899,17510,8942.12,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73622.8,448768.97,24681.17,74.9,43526935,1069,204.08,2215,11070344,748418,182310,97813,5208.2,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73673.56,757783,24630.4,74.9,65314213,41566,6986.37,15144,12457576,1128332,291015,238005,23193.12,31/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59267.52,2008229.24,39036.44,60.3,4304877,3,94.89,629153792,502517947,3886,1044,280,33743.95,31/12/20 4:00
