volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453010.93,2168395.8,23825.95,95,66169010,726265,7687.31,5428,35236008,3523559,933124,425707,46895.55,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,191273.89,312279.63,175667.12,52.1,45719096,415103,635.62,49557,7333960,454922,186675,130377,7751.23,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305272.94,1087842.82,195289.4,61,239187352,2192938,707.1,47230,4885707,6768385,1291255,639851,8453.05,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.41,91827.19,17841.88,71.5,5314213,93399,188.85,27063,18553721,1226488,318539,278958,3305.27,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96012.49,508987.31,142405.95,40.3,121467552,1196612,623.61,6359,4502093,9002125,2138511,1104375,3065.48,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4990.37,83110.11,27777.61,15.2,11206759,374810,797.29,3172,7968182,1183546,120366,7145,1752.13,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226460.28,1630868.94,11958.16,95,42727991,89384,2183.7,361948,40983210,456164,53192,25983,43649.57,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168098.65,259890.21,64545.69,72.3,13516234,2,2183.7,2334440,20645833,458723,29766,23716,2183.7,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,240703.78,299131.13,86976.1,73.5,25260423,18479,969.97,8975,12715302,1067534,169470,18180,8942.12,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73710.51,452965.4,24593.45,75,44407606,1069,204.08,2628,10952267,760300,184676,99207,5208.2,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.27,3.2,1069899,41,5.02,26934,967152,104865,8415,2347,15.84,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73734.62,761302.78,24569.35,75,65333942,41566,6986.37,15145,12511661,1128422,291018,238005,23618.61,9/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,62964.37,2011778.21,35339.6,64.1,4312085,3,94.89,629153792,502561666,3890,1044,280,33743.95,9/2/21 4:00
