volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,444690.29,2276221.57,32146.59,93.3,67563832,745794,7687.31,5211,36224068,3800491,964987,439631,46895.55,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,228695.93,350438.95,138245.08,62.3,47831222,465853,635.62,50084,7866724,505534,209505,144393,11605.32,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,308723.52,1068860.83,191838.83,61.7,238414507,2202150,707.1,50648,4816046,6810717,1301019,650269,8453.05,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47797.43,94732.94,14772.86,76.4,5320643,93008,188.85,27393,19117698,1232608,322196,279927,3305.27,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,98089.31,510974.62,140329.12,41.1,123339887,1279874,799.98,6148,4451175,9259524,2149295,1095362,3065.48,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5028.48,83243.08,27739.51,15.3,11236844,379404,797.29,3221,7959567,1195480,121379,6998,1849.79,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226298.62,1717187,12119.82,94.9,43315444,89384,2183.7,361948,42567115,462719,53688,26124,44387.37,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,173164.57,265605.41,59479.77,74.4,13958628,2,2183.7,2334440,20431129,462494,30035,23780,2183.7,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245354.4,339457.73,82325.49,74.9,25811725,18479,969.97,9077,14121264,1116523,170473,18235,8942.12,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73665.16,470487.98,24638.8,74.9,45952845,1069,316.98,3621,10993412,784530,188235,101320,5208.2,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.15,974.6,31708.84,3.2,1070913,41,10.49,26869,977068,104994,8424,2355,15.84,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72025.69,769270.58,26278.28,73.3,65436515,41566,6986.37,15146,12622791,1136081,294413,240933,24326.76,17/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,92446.38,2058270.84,5857.58,94,4406521,3,94.89,629153792,503120195,4001,1058,280,33743.95,17/4/21 4:00
