volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452979.11,2241984.15,23857.76,95,66831075,732003,7687.31,5337,36069247,3579424,939505,428616,46895.55,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,207445.57,327566.52,159495.44,56.5,47439376,452464,635.62,50140,7414010,488418,201683,139474,7751.23,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,312752.12,1101234.26,187810.23,62.5,241905687,2198165,707.1,47560,4890235,6827239,1305892,647132,8453.05,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47280.7,94245.83,15289.59,75.6,5329241,94677,188.85,26945,18988710,1233891,322248,280889,3305.27,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96491.72,509670.49,141926.72,40.5,122423703,1249416,623.61,6171,4473022,9114716,2127010,1087153,3065.48,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4986.37,83148.7,27781.61,15.2,11134496,373834,797.29,3215,8023630,1186695,120666,6989,1794.45,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,214897.62,1677622.2,23520.82,90.1,43089442,89384,2183.7,361948,41804467,460352,53497,26056,44513.54,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,170812.33,262862.38,61832.01,73.4,13772162,2,2183.7,2334440,20493896,460634,29938,23759,2183.7,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,246683.37,321756.19,80996.51,75.3,25605901,18479,969.97,9026,13492489,1113966,170172,18192,8942.12,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73563.76,456764.72,24740.21,74.8,45089735,1069,204.08,3099,10877052,769927,186838,100561,5208.2,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.86,963.92,31720.13,3.2,1070403,41,5.02,26883,966819,104893,8417,2351,15.84,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72152.43,766368.93,26151.53,73.4,65405660,41566,6986.37,15146,12581111,1133934,293435,240094,23957.86,13/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,87122.99,2035216.64,11180.98,88.6,4364973,3,94.89,629153792,502238031,3938,1046,280,33743.95,13/3/21 4:00
