volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,448416.83,2110800.25,28420.05,94,65545603,725188,7687.31,5568,34627632,3513013,931349,423836,46895.55,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,185859.98,299894.24,181081.03,50.7,44578404,409970,635.62,49062,7223304,437343,180938,127130,7751.23,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,293273.47,1070435.77,207288.87,58.6,238582567,2190009,707.1,47128,4819739,6740246,1283518,637152,8453.05,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43342.59,90367.07,19227.7,69.3,5309421,93224,188.85,26936,18275180,1226015,318455,278894,3305.27,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95501.28,508579.41,142917.16,40.1,119839675,1132388,623.61,6429,4559440,8815120,2112244,1103063,3065.48,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,82978.89,27809.97,15.1,11047750,371516,797.29,3201,8070113,1171081,119086,7003,1651.04,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,219941.17,1606798.23,18477.27,92.3,42487806,89384,2183.7,361948,40606581,451589,52953,25914,43649.57,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.38,255811.32,163198.5,50.2,13220721,2,2183.7,2334444,20776043,454076,28956,23032,2183.7,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,228899.98,275227.18,98779.9,69.9,24462707,18479,969.97,8971,12080729,1053385,167900,17510,8942.12,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73622.8,448768.97,24681.17,74.9,43536941,1069,204.08,2217,11078921,748722,182310,97813,5208.2,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72047.5,756432.54,26256.47,73.3,65314353,41566,6986.37,15144,12435348,1128334,291015,238005,23203.36,1/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59390.13,2008349.07,38913.84,60.4,4305120,3,94.89,629153792,502519468,3889,1044,280,33743.95,1/1/21 4:00
