volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453503.78,2288227.37,23333.09,95.1,66835034,738105,7687.31,5345,36811952,3589003,940461,428938,46895.55,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,217078.84,336984.81,149862.17,59.2,47559584,442547,635.62,50259,7607905,489124,201860,139516,7751.23,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,313011.13,1102143.23,187551.22,62.5,242286250,2201145,707.1,47537,4886582,6846342,1311263,649374,8453.05,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47718.92,94654.61,14851.36,76.3,5330151,94677,188.85,26967,19067816,1233993,322269,280904,3305.27,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96499.7,509677.9,141918.74,40.5,122908126,1252780,623.61,6148,4455458,9146324,2136433,1092733,3065.48,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4986.44,83143.48,27781.55,15.2,11136040,373834,797.29,3214,8022014,1186935,120709,6990,1789.17,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,220492.54,1682469.4,17925.89,92.5,43090417,89384,2183.7,361948,41924305,460502,53510,26064,44513.54,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,170903.77,262940.5,61740.57,73.5,13815534,2,2183.7,2334440,20435628,460800,29957,23761,2183.7,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,238967.14,324180.09,88712.74,72.9,25619711,18479,969.97,9030,13586803,1114070,170192,18193,8942.12,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73660.03,460663.98,24643.94,74.9,45097774,1069,316.98,3098,10967968,770373,186876,100558,5208.2,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.87,963.94,31720.12,3.2,1070419,41,5.02,26887,966821,104893,8417,2351,15.84,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73738.59,768036.07,24565.38,75,65406268,41566,6986.37,15146,12608362,1133920,293436,240095,24011.44,18/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,95293.73,2044110.17,3010.23,96.9,4380393,3,94.89,629153792,502650058,3939,1046,280,33743.95,18/3/21 4:00
