volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452994.73,2047244.86,23842.14,95,64926643,698364,7687.31,5637,33894734,3468523,924022,422138,46895.55,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,171275.6,276338.91,195665.41,46.7,43786281,236655,635.62,48632,6776349,449075,178514,125821,7751.23,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,329916.47,1100434.57,170645.87,65.9,237097144,2182664,954.28,46823,4985783,6700949,1265991,634606,8453.05,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41689.23,88840.18,20881.06,66.6,5306794,93224,188.85,26898,17975287,1225330,318487,278916,3305.27,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94437.33,507693.52,143981.11,39.6,118135871,1092111,623.61,6572,4617006,8607512,2080225,1101263,3065.48,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4946.7,83100.29,27821.28,15.1,10937240,368642,797.29,3208,8163577,1157046,116774,7002,1782.8,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,234111.38,1575690.21,4307.06,98.2,42238910,89385,2183.7,361948,40055072,450524,52875,25882,43649.57,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,157757.26,249396.31,169922.62,48.1,11257419,2,2183.7,2334460,23787544,451405,28586,22982,2183.7,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,221794.62,266863.76,105885.27,67.7,24111910,18479,969.97,8995,11884053,1044214,167416,17199,8942.12,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73720.14,440098.51,24583.82,75,41244940,1069,204.08,2453,11458615,724402,178641,95168,5208.2,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.05,996.25,31686.93,3.3,1070695,41,5.02,27136,998975,104947,8421,2337,15.84,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,78459.48,752740.92,19844.48,79.8,65266758,41566,6986.37,15143,12383684,1124984,289513,236677,22770.16,21/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,55928.42,2004989.92,42375.55,56.9,4297493,3,94.89,629153792,502572025,3845,1044,280,33743.95,21/11/20 4:00
