volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452978.89,2183302.08,23857.98,95,66211354,727746,7687.31,5502,35455207,3549728,944739,434606,46895.55,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,199253.18,316205.12,167687.83,54.3,46836765,440696,635.62,49930,7248939,461790,188331,130916,7751.23,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,304569.11,1087569.83,195993.23,60.8,239602525,2192992,707.1,47238,4876033,6829082,1294320,641525,8453.05,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44729.09,91827.82,17841.2,71.5,5314238,93399,188.85,27063,18553759,1226508,318546,278963,3305.27,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96117.81,508963.15,142300.62,40.3,121232700,1184327,623.61,6306,4510620,9003855,2107697,1085037,3065.48,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4992.22,83115.13,27775.77,15.2,11132932,375327,797.29,3178,8021507,1178425,120449,7090,1755.18,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226068.5,1637618.22,12349.94,94.8,42778584,89384,2183.7,361948,41104148,456721,53252,25992,43977.5,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168628.82,260351.07,64015.52,72.5,13532799,2,2183.7,2334440,20657128,459280,29846,23758,2183.7,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245333.58,303850.71,82346.3,74.9,25271859,18479,969.97,8977,12910072,1067878,169477,18174,8942.12,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,74220.36,453233.53,24083.61,75.5,44476467,1069,204.08,2620,10941783,761603,184856,99313,5208.2,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.26,3.2,1069964,41,5.02,26920,967098,104861,8415,2348,15.84,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73700.26,764023.74,24603.71,75,65364655,41566,6986.37,15145,12550479,1130679,292023,238883,23690.23,16/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,63642.32,2012435.44,34661.65,64.7,4313442,3,94.89,629153792,502567166,3890,1044,280,33743.95,16/2/21 4:00
