volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452971.35,2166556.01,23865.53,95,66092861,726254,7687.31,5460,35246716,3548258,948264,440812,46895.55,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,188388.07,309466.91,178552.94,51.3,45689667,415103,635.62,49516,7272583,454774,186635,130377,7751.23,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,304800.25,1087405.4,195762.09,60.9,239161908,2192936,707.1,47239,4884253,6767813,1291113,639788,8453.05,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.41,91827.19,17841.88,71.5,5314213,93399,188.85,27063,18553721,1226488,318539,278958,3305.27,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96125.98,509092.96,142292.46,40.3,121354421,1195303,623.61,6367,4507210,8988127,2136492,1104377,3065.48,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4989.58,83103.29,27778.4,15.2,11206207,374796,797.29,3172,7967921,1183527,120364,7144,1745.86,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226466.7,1630785.29,11951.74,95,42725291,89384,2183.7,361948,40983698,456123,53184,25974,43649.57,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,167864.21,259830.6,64780.13,72.2,13513869,2,2183.7,2334440,20644711,458622,29766,23716,2183.7,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,240418.12,298874.15,87261.76,73.4,24894874,18479,969.97,8982,12890928,1067526,169470,18180,8942.12,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73711.5,452900.53,24592.47,75,44347388,1069,204.08,2548,10965568,759692,184654,99207,5208.2,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.27,3.2,1069896,41,5.02,26934,967153,104865,8415,2347,15.84,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72529.16,760025.33,25774.8,73.8,65333574,41566,6986.37,15145,12490737,1128415,291018,238005,23593.89,7/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,62785.55,2011604.2,35518.41,63.9,4311730,3,94.89,629153792,502559711,3890,1044,280,33743.95,7/2/21 4:00
