volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,440360.91,2275801.44,36475.97,92.4,68029522,745170,7687.31,5207,35969469,3806242,966202,440188,46895.55,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,231830.59,357663.76,135110.42,63.2,49344294,474466,635.62,50921,7782713,536060,212104,144991,11605.32,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,313720.54,1113120.8,186841.8,62.7,248102164,2205037,707.1,48131,4819540,7091997,1320533,654698,8453.05,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,48557.1,95447.09,14013.19,77.6,5326779,93150,188.85,27688,19239630,1232993,322238,279928,3305.27,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,98914.07,511633.44,139504.37,41.5,124186210,1298397,799.98,6144,4426497,9338713,2163441,1098807,3065.48,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,6465.87,84571.61,26302.11,19.7,11668475,394428,797.29,3245,7787621,1232581,124739,7043,1851.39,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226676.97,1746657.04,11741.46,95.1,43510276,89384,2183.7,361948,43103764,463996,53977,26267,44387.37,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,174570.19,269985.74,58074.15,75,15804137,2,2183.7,2334216,18342902,464044,30260,23807,2183.7,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,243503.3,346869.39,84176.58,74.3,25863094,18479,969.97,9094,14400922,1117202,170570,18271,8942.12,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73728.74,473774.6,24575.22,75,46903692,1069,316.98,3820,10845787,798946,189025,101752,5208.2,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.24,974.69,31708.74,3.2,1071303,41,10.49,26840,976802,105011,8428,2359,15.84,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73765.23,772053.09,24538.73,75,65446660,41566,6986.37,15147,12666485,1136747,294666,241151,24507.51,4/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93628.64,2060208.28,4675.33,95.2,4410603,3,94.89,629153792,503126220,4003,1058,280,33743.95,4/5/21 4:00
