volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453108.36,2185219.7,23728.52,95,66318825,727812,7687.31,5463,35428798,3539434,938480,428365,46895.55,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,202761.11,319693.95,164179.9,55.3,46948318,438288,635.62,50094,7311507,475706,196763,136311,7751.23,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,303098.18,1090449.17,197464.17,60.6,239710189,2190320,707.1,47185,4886715,6783146,1293142,639687,8453.05,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44751.87,91849.07,17818.41,71.5,5316897,93399,188.85,27094,18548772,1229133,319296,278958,3305.27,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95610.58,508973.56,142807.86,40.1,121397898,1220754,623.61,6287,4504569,9025645,2113287,1085525,3065.48,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5011.49,83152.28,27756.5,15.3,11235753,375333,797.29,3187,7951649,1192326,121214,7107,1774.4,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.77,1646462.18,11924.67,95,42831199,89384,2183.7,361948,41275365,457113,53280,25998,44254.61,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168732.32,260422.68,63912.02,72.5,13533941,2,2183.7,2334440,20661066,459353,29861,23758,2183.7,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245463.06,309324.44,82216.82,74.9,25474669,18479,969.97,8998,13038005,1112555,170000,18175,8942.12,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73866.22,454074.17,24437.75,75.1,44655419,1069,204.08,2743,10918148,763919,185526,99758,5208.2,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.73,963.81,31720.26,3.2,1070055,41,5.02,26907,967019,104874,8418,2351,15.84,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72580.49,763191.54,25723.48,73.8,65366939,41566,6986.37,15145,12536370,1130892,292131,238975,23735.15,20/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,65693.94,2014442.04,32610.02,66.8,4318639,3,94.89,629153792,502461283,3890,1044,280,33743.95,20/2/21 4:00
