volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453506.53,2066114.44,23330.34,95.1,65506178,711938,7687.31,5500,33912904,3530279,928219,423164,46895.55,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,173199.51,287784.06,193741.5,47.2,44379688,397640,635.62,49015,6962649,435785,180730,127009,7751.23,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,289187.2,1064622.99,211375.14,57.8,237882801,2185360,707.1,47088,4807694,6709837,1277501,633734,8453.05,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,42058.81,89190.4,20511.48,67.2,5308941,93224,188.85,26894,18038850,1226043,318464,278892,3305.27,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95234.51,508351.97,143183.93,39.9,119125017,1122561,623.61,6496,4584704,8734103,2103056,1102858,3065.48,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4948.14,83121.62,27819.85,15.1,10958643,369960,797.29,3207,8149723,1159448,116963,7003,1802.85,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,232759.97,1600242.18,5658.46,97.6,42415336,89384,2183.7,361948,40509995,451353,52941,25906,43649.57,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164015.06,255414.03,163664.82,50.1,13156266,2,2183.7,2334444,20845405,453892,28936,23031,2183.7,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,223599.04,268525.85,104080.84,68.2,24382291,18479,969.97,8959,11825461,1046742,167788,17503,8942.12,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,74354.49,447715.58,23949.47,75.6,43553377,1069,204.08,2664,11037920,749480,182099,97583,5208.2,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.08,996.28,31686.91,3.3,1071060,41,5.02,27136,998663,104983,8433,2358,15.84,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,83398.62,757521.77,14905.35,84.8,65311710,41566,6986.37,15143,12453759,1128300,291020,238005,23032.91,16/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,58244.39,2007239.66,40059.58,59.2,4302889,3,94.89,629153792,502503177,3886,1044,280,33743.95,16/12/20 4:00
