volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,439063.98,2274458.24,37772.89,92.1,68032526,744065,7687.31,5207,35946681,3806629,966282,440207,46895.55,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,236216.27,361877.64,130724.74,64.4,49429285,492179,635.62,50895,7860868,537104,212472,145162,11605.32,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,315924.09,1114446.36,184638.25,63.1,248213116,2205051,707.1,48134,4823120,7095115,1320886,654715,8453.05,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,48597.03,95484.64,13973.26,77.7,5329812,93172,188.85,27724,19236245,1233096,322247,279929,3305.27,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,98707.12,511442.14,139711.32,41.4,124320219,1306308,799.98,6128,4420081,9353676,2165178,1099356,3065.48,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,6465.92,84579.77,26302.06,19.7,11668476,394426,797.29,3245,7788372,1232581,124739,7043,1856.04,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226508.97,1749732.52,11909.47,95,43517313,89384,2183.7,361948,43172678,464110,53986,26266,44387.37,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,174578.51,271543.81,58065.83,75,16559452,2,2183.7,2334216,17607264,464400,30325,23807,2183.7,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,243763.92,347115.32,83915.97,74.4,25873413,18479,969.97,9093,14405384,1117392,170635,18319,8942.12,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73717.7,474337.38,24586.26,75,46822479,1069,316.98,3749,10878024,798781,189168,101871,5208.2,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.25,974.71,31708.73,3.2,1071416,41,10.49,26830,976714,105023,8429,2360,15.84,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73795.3,772195.67,24508.66,75.1,65446959,41566,6986.37,15147,12668767,1136750,294664,241151,24527.95,6/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93656.52,2060572.14,4647.44,95.3,4411310,3,94.89,629153792,503134149,4003,1058,280,33743.95,6/5/21 4:00
