volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,454201.66,2179539.99,22635.21,95.3,66088913,726519,7687.31,5502,35459771,3530294,933927,425727,46895.55,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,195081.65,312082.73,171859.36,53.2,46190865,420863,635.62,49871,7254476,460033,188260,130876,7751.23,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,304830.22,1087716.75,195732.12,60.9,239487496,2192949,707.1,47263,4879021,6818109,1292677,640236,8453.05,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.41,91827.19,17841.87,71.5,5314223,93399,188.85,27063,18553685,1226488,318539,278958,3305.27,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96186.79,509038.7,142231.64,40.3,120959719,1182971,623.61,6353,4521459,8898715,2097497,1084674,3065.48,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4990.42,83108.33,27777.56,15.2,11213481,374817,797.29,3168,7963235,1184725,120806,7147,1750.33,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.62,1632004.85,11924.82,95,42744442,89384,2183.7,361948,40995971,456442,53218,25986,43649.57,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,168577.45,260304.95,64066.89,72.5,13531539,2,2183.7,2334440,20655392,459216,29840,23758,2183.7,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,244187.32,302792.01,83492.56,74.5,25269334,18479,969.97,8976,12866376,1067752,169476,18173,8942.12,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73728.34,453212.53,24575.62,75,44461650,1069,204.08,2643,10944922,761440,184834,99291,5208.2,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.26,3.2,1069955,41,5.02,26923,967106,104861,8415,2348,15.84,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72731.27,760752.12,25572.69,74,65342037,41566,6986.37,15145,12501062,1129123,291389,238275,23649.28,12/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,63255.05,2012060.2,35048.92,64.3,4312698,3,94.89,629153792,502560440,3890,1044,280,33743.95,12/2/21 4:00
