volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452984.59,2047411.24,23852.28,95,64935930,698364,7687.31,5636,33892638,3468560,924026,422140,46895.55,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,172618.53,277676.82,194322.48,47,43818311,311833,635.62,48674,6804180,449378,178412,125715,7751.23,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,329185.88,1100873.96,171376.46,65.8,237271887,2182667,954.28,46866,4984099,6703788,1266138,634637,8453.05,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41689.23,88840.18,20881.06,66.6,5306794,93224,188.85,26898,17975287,1225330,318487,278916,3305.27,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94508.03,507761.32,143910.41,39.6,118136166,1092113,623.61,6572,4617613,8607615,2080246,1101271,3065.48,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4945.22,83173.73,27822.77,15.1,10935485,368642,797.29,3208,8172098,1157035,116773,7002,1857.65,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,234418.58,1575993.68,3999.86,98.3,42239783,89385,2183.7,361948,40061959,450556,52876,25883,43649.57,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,157886.52,249443.27,169793.36,48.2,11342950,2,2183.7,2334456,23612620,451443,28599,22983,2183.7,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,221990.83,267040.45,105689.05,67.7,24112434,18479,969.97,8995,11891663,1044234,167420,17199,8942.12,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73619.43,440176.93,24684.54,74.9,41259010,1069,204.08,2254,11455531,725312,178791,95315,5208.2,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.05,996.25,31686.93,3.3,1070695,41,5.02,27136,998975,104947,8421,2337,15.84,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,79773.55,753946.55,18530.41,81.1,65267051,41566,6986.37,15143,12403463,1124988,289513,236677,22790.75,23/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,56034.12,2005092.04,42269.84,57,4297713,3,94.89,629153792,502571811,3845,1044,280,33743.95,23/11/20 4:00
