volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,430211.9,2265019.82,46624.97,90.2,66970535,739367,7687.31,5353,36365383,3607624,941046,429052,46895.55,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,216117.57,337843.2,150823.44,58.9,47718921,472533,635.62,50002,7601816,502666,209148,144257,7751.23,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305453.64,1103167.44,195108.7,61,245387698,2202379,707.1,47865,4829302,6872583,1313112,649937,8453.05,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,47792.56,94728.13,14777.73,76.4,5318424,93008,188.85,27314,19124704,1232576,322195,279926,3305.27,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96699.94,509682.84,141718.5,40.6,123579054,1270828,623.61,6103,4431294,9190607,2140792,1094939,3065.48,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4994.57,83185.96,27773.42,15.2,11149923,373947,797.29,3216,8016117,1187950,120802,6993,1824.04,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226493.78,1707242.54,11924.66,95,43103696,89384,2183.7,361948,42528505,461146,53579,26109,44387.37,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,172268.74,264818.21,60375.6,74,13923820,2,2183.7,2334440,20421500,461670,29997,23763,2183.7,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,242573.39,335470.11,85106.49,74,25760593,18479,969.97,9060,13983084,1115782,170428,18229,8942.12,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73725.13,467683,24578.84,75,45517180,1069,316.98,3366,11032467,779155,187691,100984,5208.2,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.12,1009.92,31708.87,3.2,1072416,41,10.49,27092,1011055,105093,8427,2355,15.84,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73626.91,768950.16,24677.05,74.9,65432809,41566,6986.37,15146,12618248,1135890,294331,240864,24191.74,4/4/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93804.87,2056577.33,4499.1,95.4,4403118,3,94.89,629153792,503096058,4000,1058,280,33743.95,4/4/21 4:00
