volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453682.32,2230547.64,23154.56,95.1,66703100,731929,7687.31,5367,35954352,3577240,938938,428364,46895.55,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,207110.99,325756.47,159830.02,56.4,47241597,445889,635.62,50042,7403909,483754,199136,138022,7751.23,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,311691.73,1100063.61,188870.62,62.3,241890983,2200472,707.1,47552,4885336,6829992,1309079,649141,8453.05,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,46881.15,93865.26,15689.14,74.9,5329049,94677,188.85,26942,18912714,1233861,322248,280889,3305.27,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96076.92,509315.6,142341.52,40.3,121768382,1242083,623.61,6255,4493926,9063250,2120687,1086865,3065.48,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,5012.19,83154.14,27755.79,15.3,11238530,375344,797.29,3187,7949878,1192889,121333,7114,1775.64,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226467.87,1674680.1,11950.57,95,43082068,89384,2183.7,361948,41738296,460039,53475,26050,44513.54,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,170511.5,262636.66,62132.84,73.3,13726819,2,2183.7,2334444,20543935,460428,29935,23759,2183.7,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,245443.06,320210.86,82236.82,74.9,25590065,18479,969.97,9023,13435998,1113902,170226,18228,8942.12,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73668.82,455796.31,24635.14,74.9,45081940,1069,204.08,3098,10855868,769498,186552,100381,5208.2,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.79,963.86,31720.2,3.2,1070290,41,5.02,26892,966861,104892,8417,2351,15.84,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73795.16,767613.19,24508.8,75.1,65401947,41566,6986.37,15146,12602253,1133648,293324,240007,23916.93,9/3/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,84858.76,2033061.34,13445.2,86.3,4361050,3,94.89,629153792,502159162,3938,1047,281,33743.95,9/3/21 4:00
