volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453050.08,2159410.6,23786.8,95,66503833,725410,7687.31,5264,34913536,3594299,975849,468834,46895.55,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,186628.17,307739.16,180312.83,50.9,45672685,412782,635.62,49500,7234668,454465,186551,130338,7751.23,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,303119.79,1084720.29,197442.55,60.6,239130115,2192406,707.1,47250,4872846,6764766,1289351,638830,8453.05,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.88,91827.64,17841.41,71.5,5314498,93414,188.85,27065,18552817,1226541,318564,278968,3305.27,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96016.68,509001.58,142401.75,40.3,121229505,1192856,623.61,6368,4511032,8974196,2134691,1104332,3065.48,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4989.57,83066.66,27778.41,15.2,11206196,374796,797.29,3172,7964419,1183527,120364,7144,1709.24,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226444.27,1630681.26,11974.17,95,42723417,89384,2183.7,361948,40982881,456045,53169,25967,43649.57,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,167806.58,259781.5,64837.76,72.1,13509610,2,2183.7,2334440,20647316,458570,29745,23716,2183.7,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,240421.88,298872.82,87258.01,73.4,24891241,18479,969.97,8983,12892752,1067466,169474,18180,8942.12,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73978.02,452773.18,24325.94,75.3,44296128,1069,204.08,2510,10975171,758962,184406,99042,5208.2,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.27,3.2,1069896,41,5.02,26934,967153,104865,8415,2347,15.84,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72241.82,759753.11,26062.14,73.5,65333194,41566,6986.37,15145,12486335,1128413,291018,238005,23573.7,5/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,62581.57,2011406.15,35722.39,63.7,4311337,3,94.89,629153792,502556198,3890,1044,280,33743.95,5/2/21 4:00
