volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453034.94,2016117.31,23801.93,95,64046397,659954,7687.31,5804,33835375,3375883,911573,414721,46895.55,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,152606.36,248691.27,214334.65,41.6,42324372,118843,635.62,46614,6309010,441650,175834,123850,7751.23,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,329157.94,1101102.05,171404.4,65.8,237114387,2180749,954.28,46953,4988441,6758153,1275000,643308,8453.05,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,40969.55,88151,21600.74,65.5,5114514,81910,188.85,25441,18506383,1199415,305115,266980,3305.27,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94285.13,507547.8,144133.3,39.5,117728530,1065390,623.61,6598,4631590,8567101,2073476,1099900,3065.48,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4939.96,83073.61,27828.03,15.1,10917576,367360,797.29,3207,8175657,1155766,116669,7001,1762.54,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,232954.71,1576266.4,5463.73,97.7,42128537,89384,2183.7,361948,40174699,449741,52792,25868,43649.57,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,155853.16,247819.23,171826.72,47.6,10921301,2,2183.7,2334460,24364589,450580,28559,22979,2183.7,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,220684.89,265858.29,106994.99,67.3,24097679,18476,969.97,8992,11846269,1043698,167380,17199,8942.12,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73717.49,437065.2,24586.48,75,40121257,1069,204.08,2214,11696832,706378,177034,94019,5208.2,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1080.94,996.14,31687.04,3.3,1070309,41,5.02,27136,999226,104916,8427,2332,15.84,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,77895.8,752336.52,20408.16,79.2,65248611,41566,6986.37,15143,12380473,1123547,288822,236100,22663.98,5/11/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,76079.62,2170659.19,22224.34,77.4,4710774,3,94.89,629153792,496242393,4088,1167,303,33743.95,5/11/20 4:00
