volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453242.83,2065996.21,23594.05,95.1,65460382,711928,7687.31,5520,33934690,3528338,931313,426296,46895.55,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,173058.79,287650.76,193882.21,47.2,44372725,397609,635.62,49015,6960516,435670,180693,126999,7751.23,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,287362.94,1062901.07,213199.41,57.4,237490891,2183219,707.1,46957,4807858,6677963,1259943,632482,8453.05,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,42056.52,89189.1,20513.76,67.2,5308028,93224,188.85,26878,18041690,1225366,318463,278890,3305.27,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95073.97,508215.97,143344.47,39.9,118828315,1117221,623.61,6479,4594903,8711701,2099321,1102807,3065.48,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4947.64,83107.2,27820.34,15.1,10957659,369951,797.29,3207,8149042,1159203,116930,7003,1788.91,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,230962.31,1598689.7,7456.13,96.9,42323848,89384,2183.7,361948,40558176,451297,52936,25905,43649.57,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,163904.28,255339.9,163775.6,50,13132933,2,2183.7,2334444,20876379,453776,28906,23031,2183.7,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222596.65,267601.7,105083.24,67.9,24403812,18479,969.97,8959,11774371,1046787,167824,17541,8942.12,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.09,445993.49,24584.88,75,42964101,1069,204.08,2139,11146004,742515,181442,97196,5208.2,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.07,996.27,31686.92,3.3,1070967,41,5.02,27136,998739,104960,8424,2348,15.84,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,81991.34,756363.16,16312.62,83.4,65311253,41566,6986.37,15143,12434798,1128293,291020,238005,23002.15,13/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57909.24,2006912.38,40394.72,58.9,4302268,3,94.89,629153792,502494030,3886,1044,280,33743.95,13/12/20 4:00
