volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,453135.08,2052604.91,23701.79,95,65198929,699758,7687.31,5594,33841664,3479362,928528,425986,46895.55,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,167260.76,282066.64,199680.25,45.6,43971510,318160,635.62,48870,6887669,430660,178378,125608,7751.23,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,281984.22,1058199.11,218578.12,56.3,236144567,2181663,707.1,46538,4813848,6667255,1258367,631683,8453.05,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,41734.4,88884.97,20835.89,66.7,5307338,93224,188.85,26877,17982505,1225334,318460,278890,3305.27,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,94863.95,508011.25,143554.49,39.8,118492994,1104220,623.61,6520,4606023,8665173,2092603,1102175,3065.48,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4945.32,83056.49,27822.66,15.1,10942848,368643,797.29,3207,8155096,1158281,116868,7003,1740.33,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,231635.68,1583449.1,6782.76,97.2,42281622,89384,2183.7,361948,40211646,450993,52921,25898,43649.57,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,160431.05,252391.4,167248.83,49,12167180,2,2183.7,2334452,22273217,452468,28723,22998,2183.7,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,222254.41,267280.48,105425.47,67.8,24134396,18479,969.97,8996,11891520,1044552,167490,17246,8942.12,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,75605.78,445770.63,22698.19,76.9,42440382,1069,204.08,2308,11275129,738299,181674,97323,5208.2,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.2,996.38,31686.78,3.3,1070825,41,5.02,27136,998982,104947,8412,2335,15.84,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,83340.16,757394.38,14963.8,84.8,65309665,41566,6986.37,15143,12452054,1128272,291020,238005,22897.02,3/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,57079.12,2006111.37,41224.84,58.1,4300619,3,94.89,629153792,502486713,3886,1044,280,33743.95,3/12/20 4:00
