volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,445734.93,2108255.09,31101.94,93.5,65542735,727430,7687.31,5566,34587452,3513384,931520,423859,46895.55,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,182448.17,296599.4,184492.84,49.7,44530462,404022,635.62,49057,7151634,437190,180898,127096,7751.23,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,292129.28,1067726.79,208433.06,58.4,238531957,2189959,707.1,47156,4808569,6741094,1283469,637155,8453.05,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,42783.89,89842.63,19786.4,68.4,5309324,93224,188.85,26931,18169454,1226001,318453,278892,3305.27,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95483.53,508563.37,142934.91,40,119546605,1126390,623.61,6460,4570434,8783948,2107628,1102972,3065.48,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4958.01,83193.73,27809.97,15.1,11047720,371516,797.29,3201,8091015,1171081,119086,7003,1865.88,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226495.03,1612067.03,11923.4,95,42491848,89384,2183.7,361948,40735858,451561,52946,25908,43649.57,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164481.04,255810.83,163198.85,50.2,13220720,2,2183.7,2334444,20776005,454076,28956,23032,2183.7,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,226365.29,272892.32,101314.59,69.1,24442299,18479,969.97,8969,11988246,1050733,167917,17521,8942.12,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73723.33,448600.28,24580.63,75,43502091,1069,204.08,2230,11073229,747560,182302,97809,5208.2,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.98,31686.13,3.3,1071185,41,5.02,27136,999253,104995,8435,2360,15.84,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73763.04,757796.41,24540.92,75,65313057,41566,6986.37,15144,12458017,1128317,291015,238005,23117.74,24/12/20 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,58958.96,2007932.99,39345,60,4304272,3,94.89,629153792,502514677,3886,1044,280,33743.95,24/12/20 4:00
