volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452979.99,2166558.92,23856.89,95,66197984,726255,7687.31,5408,35190791,3548263,939664,432212,46895.55,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,188398.73,309477,178542.28,51.3,45692519,415103,635.62,49516,7272366,454802,186639,130377,7751.23,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,305088.65,1087672.94,195473.69,60.9,239178747,2192936,707.1,47231,4885170,6767964,1291162,639811,8453.05,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44728.41,91827.19,17841.88,71.5,5314213,93399,188.85,27063,18553721,1226488,318539,278958,3305.27,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,96130.15,509096.97,142288.28,40.3,121391543,1195623,623.61,6365,4505871,8993539,2137221,1104363,3065.48,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4989.59,83098.23,27778.4,15.2,11206207,374796,797.29,3172,7967436,1183527,120364,7144,1740.8,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226478.66,1630799.89,11939.78,95,42726141,89384,2183.7,361948,40983250,456127,53183,25973,43649.57,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,167864.21,259830.61,64780.13,72.2,13513888,2,2183.7,2334440,20644682,458622,29766,23716,2183.7,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,240565.72,299000.03,87114.17,73.4,25253778,18479,969.97,8975,12713074,1067530,169470,18180,8942.12,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73711.5,452900.53,24592.47,75,44347389,1069,204.08,2548,10965568,759692,184654,99207,5208.2,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1047.72,963.8,31720.27,3.2,1069896,41,5.02,26934,967153,104865,8415,2347,15.84,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73901.21,761225.48,24402.75,75.2,65333775,41566,6986.37,15145,12510422,1128419,291018,238005,23608.28,8/2/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,62789.2,2011607.79,35514.76,63.9,4311754,3,94.89,629153792,502557808,3890,1044,280,33743.95,8/2/21 4:00
