volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452979.99,2151335.71,23856.88,95,65645119,724559,7687.31,5543,35238167,3543367,952788,445927,46895.55,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,183469.06,304792.06,183471.95,50,45692913,417625,635.62,49621,7162211,446415,184020,129242,7751.23,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,297116.65,1076331.97,203445.69,59.4,238908736,2192220,707.1,47240,4839661,6757699,1288105,638492,8453.05,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,44248.6,91375.63,18321.69,70.7,5310604,93224,188.85,26967,18475028,1226131,318454,278896,3305.27,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95322.75,508419.08,143095.69,40,120722413,1172386,623.61,6406,4524762,8912748,2127559,1103809,3065.48,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4963.45,83109.32,27804.54,15.1,11072560,371686,797.29,3198,8064678,1174211,119236,7021,1776.35,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226495.19,1622503.35,11923.25,95,42656747,89384,2183.7,361948,40841084,455747,53114,25944,43649.57,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,167727.03,258774.71,64917.31,72.1,13315000,2,2183.7,2334444,20867906,456963,29262,23267,2183.7,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,234551.18,292196.43,93128.7,71.6,24690870,18479,969.97,9006,12707041,1064815,168267,17622,8942.12,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.17,451254.98,24584.8,75,43910769,1069,204.08,2395,11034365,754014,183251,98305,5208.2,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1082.91,997.71,31685.08,3.3,1071517,41,5.02,27136,999673,105013,8436,2362,15.84,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,72374.01,758941.39,25929.95,73.6,65331237,41566,6986.37,15145,12473369,1128387,291018,238005,23448.37,24/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,61591.11,2010441.96,36712.86,62.7,4309323,3,94.89,629153792,502550827,3890,1044,280,33743.95,24/1/21 4:00
