volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,452986.35,2291218.55,23850.52,95,68067209,749426,7687.31,5210,36192820,3811012,967924,440928,46895.55,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,244567.65,362548.73,122373.36,66.7,49093609,528644,635.62,50000,7929295,539414,212861,145279,11605.32,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,319984.3,1119444.68,180578.04,63.9,248505670,2205361,707.1,48179,4839039,7109410,1323608,655846,8453.05,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,50953.89,97700.7,11616.4,81.4,5450229,93188,188.85,32375,19247824,1234559,322295,279932,3305.27,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,98883.33,511591.19,139535.1,41.5,124543851,1312216,799.98,6117,4413460,9381297,2169604,1099371,3065.48,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,6652.75,84826.66,26115.23,20.3,11745313,398448,797.29,3246,7760007,1241775,125399,7076,1887.83,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,226461.38,1755847.71,11957.06,95,43528589,89384,2183.7,361948,43312341,464398,54019,26276,44387.37,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",232644.34,174432.92,272994.91,58211.42,75,17195906,2,2183.7,2334216,17046192,465455,30570,23810,2183.7,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,238850.92,352127.69,88828.96,72.9,25940225,18479,969.97,9115,14575758,1118572,170928,18431,8942.12,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73737.83,475494.37,24566.14,75,47025352,1069,316.98,3964,10856996,801097,189686,102206,5208.2,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1059.28,974.74,31708.7,3.2,1071581,41,10.49,26824,976592,105031,8429,2360,15.84,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73790.15,772390.11,24513.81,75.1,65448097,41566,6986.37,15147,12671736,1136764,294664,241151,24601.87,13/5/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,93396.43,2061591.31,4907.54,95,4413384,3,94.89,629153792,503145666,4004,1058,280,33743.95,13/5/21 4:00
