volume name,capacity (GiB),used physical (GiB),used logical (GiB),free (GiB),used %,regular files,symbolic links,max file size (GiB),median file size (bytes),average file size (bytes),directories,directories with subdirectories only,empty directories,max dir size (GiB),run_time
"<a href=""dashboard/volume-detail-analytics?p_volume=Bioinf"">Bioinf</a>",476836.88,451428.71,2113540.24,25408.16,94.7,65515031,723174,7687.31,5573,34688698,3510083,930155,424002,46895.55,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Projects"">Projects</a>",366941.01,186398.31,300394.4,180542.7,50.8,44605607,415752,635.62,49064,7230938,437515,180950,127127,7751.23,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=General"">General</a>",500562.34,294203.07,1071627.97,206359.27,58.8,238639181,2190239,707.1,47141,4824385,6746389,1283891,637200,8453.05,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Genomics"">Genomics</a>",62570.29,43450.86,90625.47,19119.43,69.4,5309435,93224,188.85,26936,18327389,1226019,318455,278894,3305.27,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Home"">Home</a>",238418.44,95598.47,508673.3,142819.96,40.1,119975367,1132396,623.61,6425,4555126,8827573,2114033,1103099,3065.48,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=System"">System</a>",32767.98,4959.03,82981.34,27808.95,15.1,11069497,371523,797.29,3199,8054496,1173894,119168,7006,1652.58,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Img"">Img</a>",238418.44,222851.92,1609458.58,15566.52,93.5,42497676,89384,2183.7,361948,40664366,451694,52986,25922,43649.57,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=ImageData"">ImageData</a>",327679.88,164286.59,255815.61,163393.3,50.1,13265219,2,2183.7,2334444,20706697,454104,28969,23034,2183.7,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=SBPM"">SBPM</a>",327679.88,229664.2,275965.11,98015.68,70.1,24494023,18479,969.97,8972,12097632,1058197,167929,17511,8942.12,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Sysbio"">Sysbio</a>",98303.96,73719.25,449314.99,24584.72,75,43574819,1069,204.08,2167,11071658,748738,182370,97873,5208.2,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Admin"">Admin</a>",32767.98,1081.86,996.99,31686.12,3.3,1071194,41,5.02,27136,999248,105000,8439,2363,15.84,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=Archive"">Archive</a>",98303.96,73990.49,759307.96,24313.48,75.3,65328252,41566,6986.37,15144,12479964,1128350,291018,238005,23258.14,6/1/21 4:00
"<a href=""dashboard/volume-detail-analytics?p_volume=DBkp"">DBkp</a>",98303.96,59929.94,2008878.58,38374.02,61,4306135,3,94.89,629153792,502533055,3889,1044,280,33743.95,6/1/21 4:00
